Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
338.000000000000060E+0	-659.786351878035030E-12	-12.622310259741128E-9
339.000000000000060E+0	4.936357487678017E-9	-7.712832768531112E-9
340.000000000000060E+0	-2.407450963424974E-9	-3.344417587070605E-9
341.000000000000060E+0	-302.174609711861620E-12	-3.190650607906884E-9
342.000000000000060E+0	375.458673423680060E-12	-3.736285109187455E-9
343.000000000000060E+0	-3.795519415195818E-9	-8.874175268181444E-9
344.000000000000060E+0	-8.706362293023178E-9	-12.448303476058666E-9
345.000000000000060E+0	581.202396992715460E-12	-2.416966926953318E-9
346.000000000000060E+0	4.135812242949432E-9	-5.429028819264818E-9
347.000000000000060E+0	-973.820143201897510E-12	-4.019979450843244E-9
348.000000000000060E+0	-748.274966261620550E-12	-382.771489183791350E-12
349.000000000000060E+0	-9.425886638994693E-9	-5.852197732675477E-9
350.000000000000060E+0	-360.253964076274700E-12	-263.004930512342860E-12
351.000000000000060E+0	-988.795589855926370E-12	-4.315893647504023E-9
352.000000000000060E+0	-1.025259401429335E-9	-5.269667334575712E-9
353.000000000000060E+0	-1.268921163044581E-9	-1.396667926571327E-9
354.000000000000060E+0	-13.430745857831917E-9	-8.507418177057033E-9
355.000000000000060E+0	-2.972722536397889E-9	-1.048616980021880E-9
356.000000000000060E+0	204.720716668699780E-12	-581.371884241532920E-12
357.000000000000060E+0	-810.869439103088580E-12	337.261206690300330E-12
358.000000000000060E+0	583.532647902888870E-12	-3.560523458324049E-9
359.000000000000060E+0	-5.171314615208136E-9	-2.996565068754314E-9
360.000000000000060E+0	-7.420875002875589E-9	-3.048749124208823E-9
361.000000000000060E+0	-8.044353110240738E-9	-7.562580616361254E-9
362.000000000000060E+0	-6.405976200806132E-9	-2.489861144039070E-9
363.000000000000060E+0	-361.868665626633940E-12	-767.607915182881380E-12
364.000000000000060E+0	-1.152855207321450E-9	-1.286527234921654E-9
365.000000000000060E+0	-5.502781643394845E-9	-1.771264873713717E-9
366.000000000000060E+0	-2.893446291580672E-9	-1.502745495202646E-9
367.000000000000060E+0	-17.873947135851477E-9	-13.527766061654908E-9
368.000000000000060E+0	-2.051182152403728E-9	-1.347606818953741E-9
369.000000000000060E+0	-11.716603209869970E-9	317.723871504920380E-12
370.000000000000060E+0	-9.121955442907076E-9	324.253036893486390E-12
371.000000000000060E+0	-1.722328979030815E-9	137.872289238702490E-12
372.000000000000060E+0	-7.143324378076855E-9	3.955246250148029E-9
373.000000000000060E+0	-1.108503978792639E-9	3.043095616432191E-9
374.000000000000060E+0	-9.921535381625003E-9	5.957820634254237E-9
375.000000000000060E+0	-1.332046023801223E-9	1.788931408153283E-9
376.000000000000060E+0	-973.357904993121280E-12	590.506850649773930E-12
377.000000000000060E+0	-4.467480961018376E-9	2.192966660601243E-9
378.000000000000060E+0	-1.714827030156870E-9	675.876025825157760E-12
379.000000000000060E+0	71.988815143918372E-12	444.173612126723310E-12
380.000000000000060E+0	-6.631572234010746E-9	-1.382959122162415E-9
381.000000000000060E+0	-5.236777286706553E-9	-933.454511345165400E-12
382.000000000000060E+0	795.356266916874790E-12	832.451155082069270E-12
383.000000000000060E+0	-1.240017342797549E-9	-1.035182821107364E-9
384.000000000000060E+0	-358.142302960300660E-12	-204.287935804060170E-12
385.000000000000060E+0	-4.434326432282374E-9	-1.992748758383739E-9
386.000000000000060E+0	-658.997544698666810E-12	-1.624806025641887E-9
387.000000000000060E+0	104.369213905643530E-12	433.756140007433180E-12
388.000000000000060E+0	-3.204738276593654E-9	-732.551707600382530E-12
389.000000000000060E+0	-2.235958439047147E-9	1.202352717496720E-9
390.000000000000060E+0	-3.186679370469513E-9	1.703038646530572E-9
391.000000000000060E+0	677.738201895263950E-12	-102.366585342436720E-12
392.000000000000060E+0	-732.120487060905340E-12	820.572507059145040E-12
393.000000000000060E+0	-5.530303722773697E-9	1.687091525370990E-9
394.000000000000060E+0	-999.320476277570900E-12	-1.152863712929036E-9
395.000000000000060E+0	-2.398472415727866E-9	129.005731092710760E-12
396.000000000000060E+0	-12.883811287987404E-9	-7.284210254916039E-9
397.000000000000060E+0	-3.548131682073720E-9	-4.826692834660317E-9
398.000000000000060E+0	-1.175982320376128E-9	1.351207564463722E-9
399.000000000000060E+0	-6.007438635164061E-9	-5.376244961294603E-9
400.000000000000060E+0	-988.215104009722880E-12	-4.752970397878298E-9
